match_id,start_x,start_y,end_x,end_y,height,angle,duration,outcome
7563,50.0,79.0,48.0,66.0,Ground Pass,-1.7234457,0.839,
7563,54.0,54.0,64.0,50.0,Ground Pass,-0.38050637,0.799,
7563,64.0,50.0,55.0,54.0,Ground Pass,2.7233684,0.96,
7563,55.0,57.0,57.0,78.0,Ground Pass,1.4758446,1.36,
7563,55.0,78.0,38.0,59.0,Ground Pass,-2.300696,1.36,
7563,38.0,58.0,43.0,27.0,Ground Pass,-1.4108832,2.159,
7563,55.0,24.0,79.0,3.0,Ground Pass,-0.71883,1.4,
7563,88.0,5.0,89.0,15.0,Ground Pass,1.4711276,0.639,
7563,88.0,14.0,76.0,14.0,Ground Pass,3.1415927,0.799,
7563,76.0,9.0,83.0,7.0,Ground Pass,-0.27829966,0.64,
7563,83.0,7.0,73.0,7.0,Ground Pass,3.1415927,1.04,
7563,74.0,6.0,83.0,3.0,Ground Pass,-0.32175055,1.279,
7563,86.0,1.0,105.0,13.0,High Pass,0.5633163,1.587,Incomplete
7563,16.0,68.0,22.0,80.0,Low Pass,1.1071488,0.8,Out
7563,100.0,1.0,99.0,12.0,Low Pass,1.6614562,0.76,
7563,99.0,10.0,100.0,2.0,Low Pass,-1.4464413,0.68,
7563,95.0,10.0,86.0,3.0,Ground Pass,-2.4805496,0.759,
7563,83.0,5.0,85.0,14.0,Ground Pass,1.3521274,0.719,
7563,79.0,21.0,68.0,44.0,Ground Pass,2.016902,2.24,
7563,67.0,44.0,76.0,77.0,Ground Pass,1.3045443,1.8,
7563,79.0,78.0,90.0,79.0,Ground Pass,0.09065989,0.986,
7563,88.0,79.0,79.0,77.0,Ground Pass,-2.9229238,0.839,
7563,81.0,78.0,83.0,80.0,Ground Pass,0.7853982,0.4,
7563,73.0,76.0,80.0,65.0,Ground Pass,-1.0040671,1.947,Incomplete
7563,41.0,16.0,56.0,11.0,Ground Pass,-0.32175055,1.16,
7563,58.0,2.0,58.0,2.0,Ground Pass,0.0,0.373,Incomplete
7563,66.0,79.0,66.0,77.0,Ground Pass,-1.5707964,0.2,Incomplete
7563,42.0,66.0,45.0,44.0,Ground Pass,-1.4352686,1.559,
7563,48.0,37.0,58.0,26.0,Ground Pass,-0.8329813,1.639,
7563,64.0,24.0,85.0,3.0,Ground Pass,-0.7853982,1.559,
7563,87.0,4.0,81.0,6.0,Ground Pass,2.819842,0.559,
7563,79.0,6.0,81.0,19.0,Ground Pass,1.418147,0.92,
7563,70.0,31.0,63.0,51.0,Ground Pass,1.9074712,1.8,
7563,83.0,68.0,94.0,79.0,Ground Pass,0.7853982,0.88,
7563,92.0,67.0,95.0,61.0,Ground Pass,-1.1071488,0.267,Incomplete
7563,83.0,70.0,91.0,79.0,Ground Pass,0.844154,1.0,
7563,91.0,78.0,91.0,70.0,Ground Pass,-1.5707964,0.56,
7563,91.0,74.0,83.0,76.0,Ground Pass,2.896614,0.96,
7563,82.0,76.0,86.0,69.0,Ground Pass,-1.0516502,0.64,
7563,85.0,69.0,90.0,60.0,Ground Pass,-1.0636978,0.799,
7563,90.0,58.0,78.0,53.0,Ground Pass,-2.7468016,1.68,
7563,81.0,51.0,107.0,9.0,High Pass,-1.0164888,2.719,
7563,107.0,9.0,107.0,28.0,Ground Pass,1.5707964,1.279,
7563,107.0,27.0,109.0,21.0,Ground Pass,-1.2490457,0.586,
7563,109.0,23.0,106.0,27.0,Ground Pass,2.2142975,0.68,
7563,120.0,2.0,112.0,40.0,High Pass,1.7782925,1.48,
7563,77.0,14.0,89.0,14.0,Ground Pass,0.0,0.96,
7563,89.0,3.0,77.0,3.0,Ground Pass,3.1415927,0.76,
7563,77.0,3.0,81.0,4.0,Low Pass,0.24497867,0.373,Incomplete
7563,20.0,70.0,28.0,80.0,Ground Pass,0.8960554,0.959,
7563,30.0,79.0,48.0,71.0,Ground Pass,-0.41822433,1.04,
7563,48.0,71.0,23.0,65.0,Ground Pass,-2.9060476,1.84,
7563,28.0,62.0,48.0,79.0,Ground Pass,0.70449406,1.44,
7563,55.0,79.0,69.0,79.0,Ground Pass,0.0,1.52,
7563,57.0,79.0,54.0,71.0,Ground Pass,-1.929567,0.723,
7563,59.0,54.0,74.0,2.0,High Pass,-1.2899586,2.8,
7563,86.0,6.0,81.0,8.0,Ground Pass,2.7610862,0.639,
7563,83.0,9.0,75.0,21.0,Ground Pass,2.158799,1.04,
7563,83.0,15.0,89.0,3.0,Ground Pass,-1.1071488,0.799,
7563,86.0,3.0,64.0,26.0,Ground Pass,2.333976,1.6,
7563,70.0,33.0,64.0,51.0,Ground Pass,1.8925469,1.559,
7563,71.0,56.0,82.0,50.0,Ground Pass,-0.49934673,0.759,
7563,82.0,52.0,67.0,30.0,Ground Pass,-2.1692152,1.84,
7563,70.0,32.0,77.0,38.0,Ground Pass,0.7086263,0.559,
7563,72.0,30.0,79.0,22.0,Ground Pass,-0.8519663,1.12,
7563,87.0,14.0,103.0,3.0,Ground Pass,-0.60228735,1.48,
7563,101.0,3.0,88.0,5.0,Ground Pass,2.9889433,1.639,
7563,89.0,6.0,104.0,14.0,Ground Pass,0.48995733,0.883,
7563,106.0,13.0,95.0,29.0,Ground Pass,2.1730838,2.067,Incomplete
7563,26.0,52.0,40.0,54.0,Ground Pass,0.14189705,0.92,
7563,8.0,39.0,46.0,78.0,Ground Pass,0.7983844,3.2,
7563,79.0,79.0,89.0,64.0,Ground Pass,-0.98279375,0.879,
7563,97.0,62.0,118.0,65.0,Ground Pass,0.14189705,2.44,
7563,118.0,65.0,113.0,49.0,High Pass,-1.8736812,0.987,Incomplete
7563,8.0,21.0,30.0,43.0,High Pass,0.7853982,2.0,
7563,30.0,43.0,34.0,34.0,High Pass,-1.152572,1.855,Incomplete
7563,83.0,48.0,83.0,54.0,Ground Pass,1.5707964,0.959,
7563,83.0,56.0,92.0,55.0,Ground Pass,-0.11065722,0.88,
7563,91.0,55.0,94.0,79.0,Ground Pass,1.4464413,1.12,
7563,94.0,79.0,111.0,61.0,Ground Pass,-0.8139618,1.595,
7563,6.0,43.0,66.0,3.0,High Pass,-0.5880026,3.48,
7563,69.0,16.0,120.0,55.0,High Pass,0.65284663,3.0,Out
7563,6.0,34.0,17.0,63.0,Ground Pass,1.2082521,2.439,
7563,34.0,64.0,45.0,58.0,Ground Pass,-0.49934673,1.239,
7563,52.0,52.0,57.0,50.0,Ground Pass,-0.38050637,0.76,
7563,56.0,49.0,53.0,67.0,Ground Pass,1.735945,1.48,
7563,55.0,64.0,54.0,54.0,Ground Pass,-1.670465,0.833,
7563,54.0,57.0,54.0,67.0,Ground Pass,1.5707964,0.8,
7563,57.0,67.0,109.0,40.0,High Pass,-0.4789136,2.547,Unknown
7563,35.0,2.0,44.0,10.0,Low Pass,0.7266424,0.96,
7563,42.0,8.0,36.0,2.0,Ground Pass,-2.3561945,0.68,
7563,36.0,2.0,48.0,20.0,Ground Pass,0.98279375,0.8,
7563,44.0,15.0,48.0,7.0,Ground Pass,-1.1071488,0.64,
7563,48.0,7.0,36.0,3.0,Ground Pass,-2.819842,1.28,
7563,33.0,4.0,20.0,11.0,Ground Pass,2.6476512,0.96,
7563,20.0,11.0,9.0,30.0,Ground Pass,2.095592,1.559,
7563,8.0,37.0,70.0,37.0,High Pass,0.0,3.627,Incomplete
7563,51.0,46.0,58.0,49.0,Low Pass,0.4048918,0.96,
7563,58.0,49.0,31.0,56.0,High Pass,2.8879185,2.32,
7563,31.0,56.0,32.0,23.0,Ground Pass,-1.5405025,1.92,
7563,32.0,23.0,54.0,17.0,Ground Pass,-0.26625204,0.84,
7563,53.0,21.0,46.0,30.0,Low Pass,2.2318394,1.293,Incomplete
7563,75.0,51.0,86.0,40.0,Low Pass,-0.7853982,1.787,Incomplete
7563,35.0,41.0,10.0,35.0,Ground Pass,-2.9060476,2.68,
7563,10.0,35.0,66.0,12.0,High Pass,-0.38970858,3.84,Incomplete
7563,55.0,69.0,67.0,69.0,Low Pass,0.0,1.613,
7563,68.0,52.0,74.0,44.0,Ground Pass,-0.9272952,0.72,
7563,74.0,44.0,75.0,33.0,Ground Pass,-1.4801364,1.467,Incomplete
7563,46.0,48.0,31.0,49.0,Ground Pass,3.0750246,1.36,
7563,32.0,50.0,43.0,64.0,Ground Pass,0.9048271,1.32,
7563,39.0,70.0,35.0,69.0,Ground Pass,-2.896614,1.0,
7563,35.0,69.0,28.0,55.0,Ground Pass,-2.0344439,1.4,
7563,28.0,55.0,27.0,14.0,Ground Pass,-1.5951817,1.6,
7563,32.0,15.0,13.0,41.0,Ground Pass,2.2018757,2.4,
7563,16.0,42.0,79.0,76.0,High Pass,0.49488744,3.2,
7563,79.0,74.0,66.0,52.0,High Pass,-2.1045046,2.12,
7563,65.0,52.0,113.0,66.0,High Pass,0.2837941,4.413,Incomplete
7563,119.0,80.0,112.0,38.0,High Pass,-1.735945,1.853,Incomplete
7563,96.0,34.0,106.0,36.0,Low Pass,0.19739556,0.68,
7563,106.0,36.0,110.0,44.0,High Pass,1.1071488,1.013,Incomplete
7563,95.0,48.0,90.0,56.0,Low Pass,2.1293957,1.0,
7563,86.0,56.0,59.0,47.0,Ground Pass,-2.819842,2.08,
7563,60.0,51.0,67.0,53.0,Ground Pass,0.27829966,1.4,
7563,66.0,54.0,55.0,53.0,Ground Pass,-3.050933,0.92,
7563,46.0,40.0,47.0,63.0,Ground Pass,1.5273454,1.72,
7563,47.0,63.0,99.0,80.0,High Pass,0.31597027,2.68,Out
7563,30.0,2.0,40.0,5.0,High Pass,0.2914568,0.999,
7563,39.0,3.0,46.0,6.0,High Pass,0.4048918,0.8,
7563,45.0,5.0,61.0,6.0,High Pass,0.06241881,1.867,Incomplete
7563,60.0,75.0,76.0,70.0,High Pass,-0.30288488,1.373,Incomplete
7563,45.0,11.0,51.0,9.0,High Pass,-0.32175055,1.347,Incomplete
7563,70.0,72.0,78.0,76.0,High Pass,0.4636476,0.96,
7563,52.0,3.0,57.0,3.0,Ground Pass,0.0,0.508,
7563,57.0,4.0,53.0,3.0,Ground Pass,-2.896614,0.773,
7563,50.0,10.0,41.0,50.0,Ground Pass,1.7921108,2.08,
7563,42.0,51.0,55.0,78.0,Ground Pass,1.1220729,1.239,
7563,55.0,78.0,68.0,78.0,Ground Pass,0.0,1.12,
7563,67.0,79.0,54.0,79.0,Ground Pass,3.1415927,0.798,
7563,51.0,78.0,36.0,69.0,Ground Pass,-2.6011732,0.919,
7563,38.0,67.0,43.0,32.0,Ground Pass,-1.4288993,2.2,
7563,60.0,25.0,82.0,2.0,Ground Pass,-0.8076167,1.919,
7563,82.0,2.0,82.0,14.0,Ground Pass,1.5707964,0.68,
7563,81.0,11.0,66.0,3.0,Ground Pass,-2.6516354,0.959,
7563,66.0,4.0,50.0,38.0,Ground Pass,2.010639,2.159,
7563,51.0,43.0,66.0,48.0,Ground Pass,0.32175055,1.243,
7563,68.0,53.0,69.0,79.0,Ground Pass,1.5323538,1.36,
7563,68.0,78.0,72.0,71.0,Ground Pass,-1.0516502,0.786,
7563,71.0,71.0,80.0,71.0,Ground Pass,0.0,1.203,
7563,83.0,69.0,93.0,69.0,Ground Pass,0.0,0.693,
7563,92.0,66.0,105.0,64.0,Ground Pass,-0.15264933,1.32,
7563,104.0,63.0,107.0,59.0,Low Pass,-0.9272952,0.387,Incomplete
7563,6.0,24.0,6.0,20.0,Low Pass,-1.5707964,0.373,Incomplete
7563,5.0,3.0,2.0,10.0,Ground Pass,1.9756881,0.92,
7563,2.0,10.0,53.0,3.0,High Pass,-0.1364026,2.4,
7563,53.0,3.0,71.0,5.0,High Pass,0.11065722,3.173,Incomplete
7563,50.0,76.0,17.0,43.0,Ground Pass,-2.3561945,3.039,
7563,16.0,48.0,35.0,68.0,Ground Pass,0.81103355,2.039,
7563,36.0,72.0,56.0,79.0,Ground Pass,0.3366748,1.6,
7563,58.0,77.0,66.0,60.0,Ground Pass,-1.1309538,1.159,
7563,68.0,60.0,68.0,71.0,Ground Pass,1.5707964,0.8,
7563,67.0,69.0,70.0,62.0,Ground Pass,-1.1659045,1.079,
7563,71.0,61.0,70.0,36.0,Ground Pass,-1.610775,0.918,
7563,69.0,21.0,85.0,4.0,Ground Pass,-0.81569195,1.88,
7563,78.0,7.0,59.0,23.0,Ground Pass,2.4416997,1.24,
7563,59.0,21.0,66.0,49.0,Ground Pass,1.3258177,1.36,
7563,82.0,54.0,86.0,61.0,Ground Pass,1.0516502,0.758,
7563,91.0,61.0,113.0,14.0,Ground Pass,-1.133005,3.079,
7563,118.0,16.0,107.0,32.0,Ground Pass,2.1730838,1.147,Incomplete
7563,10.0,53.0,48.0,47.0,High Pass,-0.15660188,2.613,Incomplete
7563,74.0,28.0,82.0,14.0,Ground Pass,-1.0516502,1.078,
7563,83.0,13.0,98.0,2.0,Ground Pass,-0.63274884,1.239,
7563,97.0,11.0,88.0,11.0,Ground Pass,3.1415927,0.999,
7563,87.0,10.0,87.0,19.0,Ground Pass,1.5707964,0.763,
7563,87.0,17.0,93.0,13.0,Ground Pass,-0.5880026,0.799,
7563,92.0,19.0,115.0,45.0,High Pass,0.84654635,1.467,Incomplete
7563,119.0,79.0,113.0,39.0,High Pass,-1.7196863,1.987,Incomplete
7563,65.0,31.0,56.0,49.0,Ground Pass,2.0344439,0.347,
7563,56.0,49.0,20.0,40.0,Ground Pass,-2.896614,2.52,
7563,64.0,31.0,106.0,41.0,Low Pass,0.23374318,2.693,Injury Clearance
7563,17.0,40.0,32.0,63.0,Ground Pass,0.9928944,1.28,
7563,38.0,61.0,42.0,27.0,Ground Pass,-1.4536875,2.24,
7563,47.0,25.0,57.0,29.0,Ground Pass,0.38050637,0.839,
7563,56.0,28.0,48.0,21.0,Ground Pass,-2.4227626,0.8,
7563,50.0,26.0,56.0,45.0,Ground Pass,1.2649175,0.88,
7563,66.0,48.0,80.0,40.0,Low Pass,-0.5191461,0.8,
7563,82.0,32.0,92.0,27.0,Ground Pass,-0.4636476,1.4,
7563,91.0,25.0,94.0,22.0,Ground Pass,-0.7853982,0.64,
7563,95.0,22.0,100.0,18.0,Ground Pass,-0.67474097,0.48,
7563,108.0,4.0,103.0,8.0,Ground Pass,2.4668517,0.679,
7563,105.0,18.0,112.0,51.0,High Pass,1.3617734,1.985,Incomplete
7563,2.0,13.0,4.0,11.0,High Pass,-0.7853982,0.36,Incomplete
7563,57.0,2.0,89.0,2.0,Ground Pass,0.0,3.12,
7563,104.0,3.0,109.0,46.0,Ground Pass,1.4550371,2.613,Incomplete
7563,24.0,8.0,57.0,55.0,High Pass,0.95864385,3.15,Incomplete
7563,64.0,26.0,81.0,30.0,High Pass,0.23109066,2.56,
7563,81.0,30.0,78.0,50.0,High Pass,1.7196863,1.253,Incomplete
7563,63.0,51.0,68.0,68.0,Ground Pass,1.2847449,1.4,
7563,92.0,61.0,96.0,44.0,Ground Pass,-1.3397057,1.039,
7563,96.0,44.0,104.0,44.0,Low Pass,0.0,0.593,
7563,15.0,33.0,15.0,29.0,High Pass,-1.5707964,1.0,
7563,15.0,29.0,54.0,21.0,High Pass,-0.20232163,1.853,Incomplete
7563,76.0,73.0,91.0,78.0,Ground Pass,0.32175055,1.439,
7563,96.0,79.0,111.0,74.0,Ground Pass,-0.32175055,2.267,Incomplete
7563,30.0,66.0,46.0,33.0,Ground Pass,-1.1193433,1.558,
7563,55.0,29.0,66.0,37.0,Ground Pass,0.6287963,0.96,
7563,66.0,36.0,51.0,61.0,Ground Pass,2.1112158,2.879,
7563,51.0,61.0,63.0,67.0,Ground Pass,0.4636476,1.48,
7563,68.0,70.0,79.0,79.0,Ground Pass,0.6857295,1.2,
7563,78.0,79.0,70.0,72.0,Ground Pass,-2.4227626,1.04,
7563,71.0,73.0,84.0,75.0,Ground Pass,0.15264933,0.827,Incomplete
7563,43.0,3.0,47.0,7.0,Ground Pass,0.7853982,0.68,
7563,48.0,7.0,43.0,3.0,Ground Pass,-2.4668517,1.0,
7563,38.0,78.0,43.0,73.0,Low Pass,-0.7853982,0.587,Incomplete
7563,78.0,8.0,84.0,6.0,High Pass,-0.32175055,1.213,Incomplete
7563,37.0,75.0,49.0,75.0,High Pass,0.0,1.987,Incomplete
7563,72.0,6.0,86.0,14.0,High Pass,0.5191461,1.652,Incomplete
7563,35.0,66.0,42.0,68.0,High Pass,0.27829966,0.92,
7563,42.0,66.0,41.0,54.0,Low Pass,-1.6539376,1.239,
7563,42.0,54.0,32.0,36.0,Low Pass,-2.077895,1.24,
7563,60.0,19.0,79.0,4.0,Ground Pass,-0.6682894,1.639,
7563,36.0,56.0,53.0,51.0,Ground Pass,-0.28605145,0.92,
7563,49.0,51.0,39.0,64.0,Ground Pass,2.226492,0.68,
7563,86.0,1.0,83.0,15.0,High Pass,1.7818897,1.12,
7563,85.0,24.0,67.0,51.0,Ground Pass,2.158799,2.438,
7563,67.0,54.0,82.0,76.0,Ground Pass,0.9723774,1.92,
7563,45.0,1.0,66.0,24.0,High Pass,0.83082145,2.09,Incomplete
7563,55.0,57.0,75.0,61.0,Low Pass,0.19739556,1.27,Incomplete
7563,49.0,24.0,34.0,28.0,Low Pass,2.8809903,1.48,
7563,34.0,28.0,86.0,62.0,High Pass,0.57907426,3.613,Incomplete
7563,35.0,19.0,42.0,24.0,High Pass,0.6202495,1.999,
7563,42.0,22.0,49.0,27.0,High Pass,0.6202495,2.387,Incomplete
7563,72.0,54.0,66.0,34.0,Low Pass,-1.8622531,2.493,Incomplete
7563,55.0,76.0,66.0,75.0,Ground Pass,-0.09065989,1.159,
7563,80.0,75.0,101.0,68.0,Ground Pass,-0.32175055,1.4,
7563,108.0,77.0,98.0,79.0,Ground Pass,2.9441972,1.24,
7563,99.0,79.0,90.0,72.0,Ground Pass,-2.4805496,0.96,
7563,37.0,15.0,51.0,13.0,Low Pass,-0.14189705,0.827,Incomplete
7563,80.0,77.0,86.0,55.0,Ground Pass,-1.3045443,1.48,
7563,87.0,52.0,118.0,38.0,High Pass,-0.4241944,2.133,Incomplete
7563,15.0,47.0,23.0,29.0,Ground Pass,-1.152572,2.0,
7563,38.0,28.0,44.0,21.0,Ground Pass,-0.86217004,1.159,
7563,48.0,18.0,63.0,3.0,Ground Pass,-0.7853982,1.84,
7563,65.0,3.0,96.0,15.0,Ground Pass,0.36933365,2.32,Incomplete
7563,89.0,1.0,75.0,3.0,Low Pass,2.9996955,0.753,
7563,76.0,10.0,83.0,16.0,Ground Pass,0.7086263,0.88,
7563,83.0,17.0,78.0,10.0,Ground Pass,-2.1910458,0.92,
7563,78.0,11.0,81.0,22.0,Ground Pass,1.3045443,0.919,
7563,79.0,21.0,71.0,10.0,Ground Pass,-2.1995926,0.679,
7563,68.0,16.0,63.0,43.0,Ground Pass,1.7539071,1.599,
7563,62.0,48.0,73.0,78.0,Ground Pass,1.2193515,1.6,
7563,72.0,78.0,65.0,54.0,Ground Pass,-1.8545904,1.6,
7563,66.0,57.0,83.0,63.0,Ground Pass,0.33929262,1.12,
7563,75.0,41.0,100.0,3.0,High Pass,-0.9888912,2.083,
7563,104.0,13.0,113.0,36.0,Low Pass,1.1978086,0.827,Incomplete
7563,10.0,56.0,87.0,47.0,High Pass,-0.116355166,5.493,Incomplete
7563,34.0,34.0,50.0,54.0,Ground Pass,0.8960554,1.6,
7563,52.0,53.0,64.0,71.0,Ground Pass,0.98279375,1.32,
7563,65.0,70.0,64.0,52.0,Ground Pass,-1.6262949,1.079,
7563,64.0,50.0,56.0,28.0,Ground Pass,-1.9195673,1.483,
7563,59.0,27.0,68.0,15.0,Ground Pass,-0.9272952,1.363,
7563,70.0,10.0,88.0,2.0,Ground Pass,-0.41822433,1.24,
7563,86.0,2.0,86.0,15.0,Ground Pass,1.5707964,0.68,
7563,84.0,14.0,79.0,17.0,Ground Pass,2.6011732,0.76,
7563,83.0,20.0,92.0,32.0,Ground Pass,0.9272952,1.04,
7563,95.0,32.0,115.0,33.0,High Pass,0.049958397,2.227,Incomplete
7563,44.0,37.0,55.0,35.0,High Pass,-0.1798535,1.787,Incomplete
7563,66.0,46.0,73.0,43.0,High Pass,-0.4048918,0.64,
7563,50.0,46.0,54.0,48.0,Ground Pass,0.4636476,0.52,
7563,53.0,45.0,57.0,28.0,Ground Pass,-1.3397057,1.238,
7563,68.0,31.0,65.0,52.0,Ground Pass,1.7126933,1.24,
7563,65.0,52.0,83.0,77.0,Ground Pass,0.9467733,1.76,
7563,83.0,78.0,80.0,70.0,Ground Pass,-1.929567,0.918,
7563,79.0,68.0,74.0,64.0,Ground Pass,-2.4668517,0.88,
7563,77.0,64.0,83.0,71.0,Ground Pass,0.86217004,0.799,
7563,83.0,67.0,96.0,59.0,Ground Pass,-0.551655,1.12,
7563,26.0,16.0,20.0,17.0,Ground Pass,2.976444,0.76,
7563,20.0,17.0,21.0,24.0,Ground Pass,1.4288993,0.72,
7563,21.0,24.0,64.0,6.0,High Pass,-0.39644128,3.813,Incomplete
7563,57.0,75.0,41.0,54.0,Ground Pass,-2.221873,1.959,
7563,38.0,51.0,51.0,28.0,Ground Pass,-1.056345,1.678,
7563,56.0,28.0,68.0,2.0,Ground Pass,-1.1383885,1.6,
7563,69.0,3.0,64.0,15.0,Ground Pass,1.9655875,0.878,
7563,66.0,17.0,109.0,11.0,High Pass,-0.13863973,3.347,Incomplete
7563,107.0,1.0,87.0,6.0,Low Pass,2.896614,1.653,
7563,88.0,7.0,94.0,6.0,Ground Pass,-0.16514868,0.64,
7563,94.0,6.0,87.0,8.0,Ground Pass,2.863293,0.8,
7563,85.0,18.0,72.0,47.0,Ground Pass,1.9922155,1.919,
7563,88.0,63.0,95.0,79.0,Ground Pass,1.1583859,1.479,
7563,96.0,79.0,82.0,72.0,Ground Pass,-2.6779451,1.32,
7563,79.0,69.0,68.0,47.0,Ground Pass,-2.0344439,1.68,
7563,68.0,44.0,72.0,32.0,Ground Pass,-1.2490457,1.12,
7563,84.0,35.0,81.0,44.0,Ground Pass,1.8925469,1.0,
7563,83.0,49.0,93.0,79.0,Ground Pass,1.2490457,1.84,
7563,93.0,78.0,88.0,70.0,Ground Pass,-2.1293957,0.92,
7563,89.0,72.0,89.0,79.0,Ground Pass,1.5707964,0.64,
7563,89.0,79.0,94.0,79.0,Ground Pass,0.0,0.483,
7563,94.0,79.0,101.0,77.0,Ground Pass,-0.27829966,1.159,
7563,101.0,77.0,95.0,72.0,Ground Pass,-2.4468544,0.68,
7563,96.0,68.0,99.0,62.0,Ground Pass,-1.1071488,1.148,Incomplete
7563,22.0,19.0,72.0,68.0,High Pass,0.7752975,6.293,Incomplete
7563,52.0,14.0,63.0,26.0,Ground Pass,0.8288491,1.723,
7563,62.0,26.0,69.0,3.0,Ground Pass,-1.2753555,1.438,
7563,68.0,2.0,54.0,15.0,Ground Pass,2.3932147,1.359,
7563,54.0,23.0,50.0,48.0,Ground Pass,1.7294515,1.64,
7563,50.0,48.0,60.0,61.0,Ground Pass,0.9151007,1.44,
7563,69.0,61.0,79.0,62.0,Ground Pass,0.09966865,0.919,
7563,70.0,52.0,89.0,1.0,High Pass,-1.2141762,3.12,Out
7563,5.0,48.0,79.0,50.0,High Pass,0.027020449,3.893,Incomplete
7563,49.0,32.0,57.0,32.0,Low Pass,0.0,1.867,Incomplete
7563,64.0,49.0,69.0,46.0,Low Pass,-0.5404195,0.68,
7563,69.0,46.0,66.0,45.0,Ground Pass,-2.819842,0.44,
7563,65.0,43.0,55.0,41.0,Ground Pass,-2.9441972,1.0,
7563,57.0,41.0,55.0,59.0,Ground Pass,1.6814536,1.56,
7563,55.0,67.0,79.0,67.0,High Pass,0.0,0.88,
7563,79.0,67.0,86.0,56.0,Low Pass,-1.0040671,0.72,
7563,88.0,61.0,104.0,43.0,High Pass,-0.844154,1.173,Incomplete
7563,88.0,50.0,90.0,54.0,Ground Pass,1.1071488,0.48,
7563,46.0,46.0,57.0,64.0,Ground Pass,1.022247,1.44,
7563,57.0,62.0,76.0,68.0,Ground Pass,0.30587888,1.76,
7563,88.0,61.0,102.0,56.0,Ground Pass,-0.34302393,0.799,
7563,17.0,41.0,89.0,56.0,High Pass,0.20539539,4.48,
7563,100.0,62.0,112.0,66.0,High Pass,0.32175055,4.173,Incomplete
7563,9.0,15.0,45.0,7.0,High Pass,-0.21866895,2.267,Incomplete
7563,76.0,74.0,87.0,66.0,Low Pass,-0.6287963,1.04,
7563,87.0,66.0,99.0,54.0,High Pass,-0.7853982,1.68,
7563,99.0,54.0,101.0,74.0,High Pass,1.4711276,1.0,
7563,85.0,64.0,85.0,55.0,Ground Pass,-1.5707964,0.64,
7563,85.0,55.0,108.0,73.0,Low Pass,0.66404617,2.88,
7563,110.0,68.0,101.0,56.0,Ground Pass,-2.2142975,0.92,
7563,101.0,61.0,81.0,47.0,Ground Pass,-2.5308666,1.44,
7563,81.0,50.0,87.0,73.0,Ground Pass,1.315614,1.2,
7563,87.0,73.0,86.0,60.0,Ground Pass,-1.6475682,1.08,
7563,80.0,65.0,62.0,61.0,Ground Pass,-2.9229238,1.56,
7563,61.0,58.0,60.0,34.0,Ground Pass,-1.6124389,1.733,
7563,59.0,35.0,58.0,56.0,Ground Pass,1.6183795,1.4,
7563,65.0,69.0,116.0,48.0,High Pass,-0.39060703,3.333,Incomplete
7563,8.0,38.0,19.0,59.0,Ground Pass,1.0882831,2.239,
7563,21.0,61.0,45.0,79.0,Ground Pass,0.6435011,1.92,
7563,58.0,79.0,102.0,68.0,Ground Pass,-0.24497867,3.28,
7563,118.0,59.0,113.0,35.0,High Pass,-1.7761917,1.387,Incomplete
7563,31.0,15.0,110.0,30.0,High Pass,0.18763977,3.653,Incomplete
7563,11.0,50.0,23.0,64.0,Ground Pass,0.86217004,1.6,
7563,32.0,66.0,38.0,60.0,Ground Pass,-0.7853982,1.199,
7563,54.0,60.0,56.0,78.0,Ground Pass,1.4601392,0.84,
7563,55.0,79.0,48.0,67.0,Ground Pass,-2.0988708,1.563,
7563,49.0,62.0,49.0,30.0,Ground Pass,-1.5707964,2.039,
7563,67.0,20.0,87.0,2.0,Ground Pass,-0.7328151,1.44,
7563,84.0,3.0,66.0,9.0,Ground Pass,2.819842,1.28,
7563,66.0,15.0,58.0,36.0,Ground Pass,1.9347752,1.453,
7563,68.0,52.0,67.0,76.0,Ground Pass,1.6124389,1.24,
7563,67.0,79.0,79.0,79.0,Ground Pass,0.0,1.107,Incomplete
7563,42.0,2.0,50.0,5.0,Ground Pass,0.35877067,0.56,
7563,53.0,7.0,53.0,3.0,Ground Pass,-1.5707964,0.48,
7563,35.0,9.0,32.0,20.0,Ground Pass,1.8370484,1.28,
7563,34.0,24.0,41.0,74.0,Ground Pass,1.4317003,2.44,
7563,41.0,74.0,21.0,52.0,Ground Pass,-2.3086114,1.44,
7563,21.0,52.0,9.0,39.0,Ground Pass,-2.3162158,1.76,
7563,9.0,39.0,74.0,6.0,High Pass,-0.4697825,3.893,Incomplete
7563,47.0,75.0,65.0,77.0,Low Pass,0.11065722,1.36,
7563,65.0,79.0,62.0,67.0,Low Pass,-1.815775,0.627,
7563,67.0,60.0,65.0,48.0,Ground Pass,-1.735945,1.52,
7563,67.0,41.0,76.0,35.0,Ground Pass,-0.5880026,0.963,
7563,82.0,28.0,94.0,14.0,Ground Pass,-0.86217004,2.04,
7563,97.0,14.0,108.0,16.0,Ground Pass,0.1798535,1.12,
7563,103.0,13.0,91.0,9.0,Ground Pass,-2.819842,1.159,
7563,89.0,8.0,79.0,10.0,Ground Pass,2.9441972,0.799,
7563,82.0,11.0,86.0,8.0,Ground Pass,-0.6435011,0.599,
7563,86.0,8.0,79.0,11.0,Ground Pass,2.7367008,0.84,
7563,83.0,11.0,89.0,4.0,Ground Pass,-0.86217004,0.6,
7563,83.0,5.0,64.0,25.0,Ground Pass,2.330559,1.479,
